article_id,title,authors,year,issue,volumn_page,pdf_url,doi
1045,循证医学与临床研究,"吴一龙,杨学宁",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1045,10.3969/j.issn.1671-5144.2001.01.001
1046,临床医学要求有证据的治疗学--论循证医学与头颈部肿瘤学,屠规益,2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1046,10.3969/j.issn.1671-5144.2001.01.002
1047,近十年有关肺癌治疗Meta分析的回顾,"杨学宁,吴一龙",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1047,10.3969/j.issn.1671-5144.2001.01.003
1048,以证据医学(EBM)为基础的谷氨酰胺和肠通透性的临床研究,"蒋朱明,于康",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1048,10.3969/j.issn.1671-5144.2001.01.004
1049,中国心肌梗死患者血管紧张素Ⅰ转换酶基因插入/缺失多态性Meta分析,"卢杨,屈会起",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1049,10.3969/j.issn.1671-5144.2001.01.005
1050,早产相关因素323例临床分析,"李小毛,尹玉竹,杨越波,蔡柳洪,滕奔琦,梅志雄",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1050,10.3969/j.issn.1671-5144.2001.01.006
1051,盐酸多西环素控释微丸治疗非淋菌性尿道炎和宫颈炎的疗效观察,"黄怀球,赖维,陆春,朱国兴,万苗坚,张玉清",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1051,10.3969/j.issn.1671-5144.2001.01.007
1052,甲氨蝶呤治疗类风湿关节炎(摘要),"姚如愚,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1052,10.3969/j.issn.1671-5144.2001.01.008
1053,柳氮磺胺吡啶治疗类风湿关节炎(摘要),"陆才生,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1053,10.3969/j.issn.1671-5144.2001.01.009
1054,抗疟药治疗类风湿关节炎(摘要),"陆才生,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1054,10.3969/j.issn.1671-5144.2001.01.011
1055,环孢素A治疗类风湿关节炎(摘要),"戴冽,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1055,10.3969/j.issn.1671-5144.2001.01.014
1056,青霉胺治疗类风湿关节炎(摘要),"陆才生,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1056,10.3969/j.issn.1671-5144.2001.01.015
1057,叶酸与甲酰四氢叶酸用于减少甲氨蝶呤治疗副作用(摘要),"姚如愚,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1057,10.3969/j.issn.1671-5144.2001.01.016
1058,别嘌呤醇治疗慢性前列腺炎(摘要),"邱剑光,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1058,10.3969/j.issn.1671-5144.2001.01.017
1059,躯体疾病伴抑郁的抗抑郁药物治疗(摘要),"潘集阳,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1059,10.3969/j.issn.1671-5144.2001.01.018
1060,血管紧张素转化酶抑制剂对正常血压糖尿病患者微量白蛋白尿的作用(摘要),"曾龙驿,张晓",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1060,10.3969/j.issn.1671-5144.2001.01.019
1061,急性支气管炎的抗生素治疗(摘要),"张扣兴,唐英春",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1061,10.3969/j.issn.1671-5144.2001.01.021
1062,急性细菌性结膜炎的抗菌素治疗(摘要),"夏小平,苏祖兰",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1062,10.3969/j.issn.1671-5144.2001.01.022
1063,因特网上的循证医学资源,"杨学宁,吴一龙",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1063,10.3969/j.issn.1671-5144.2001.01.023
1064,对循证医学兴起和发展的哲学思考,"梁远波,刘杏",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1064,10.3969/j.issn.1671-5144.2001.01.024
1065,循证医学和临床研究的创造性思维,"唐可京,黄顺伟,谢灿茂,高修仁",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1065,10.3969/j.issn.1671-5144.2001.01.025
1066,医学论文写作的基本要求,李保荣,2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1066,10.3969/j.issn.1671-5144.2001.01.026
1067,循证医学的最佳证据--系统评价,"屈会起,林珊,邱明才",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1067,10.3969/j.issn.1671-5144.2001.01.027
1068,浅谈系统评价的文献偏倚问题,"屈会起,林珊,邱明才",2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1068,10.3969/j.issn.1671-5144.2001.01.028
1069,临床疗效研究,李强,2001,1,https://www.jebm.cn/cn/article/2001/1,https://www.jebm.cn/article/exportPdf?id=1069,10.3969/j.issn.1671-5144.2001.01.029
1070,晚期肺癌循证治疗学的新发现,"吴一龙,谷力加",2002,1,https://www.jebm.cn/cn/article/2002/1,https://www.jebm.cn/article/exportPdf?id=1070,10.3969/j.issn.1671-5144.2002.01.001
1071,循证外科--解决肿瘤治疗纷争的希望,詹文华,2002,1,https://www.jebm.cn/cn/article/2002/1,https://www.jebm.cn/article/exportPdf?id=1071,10.3969/j.issn.1671-5144.2002.01.002
1072,肺癌外科手术应用循证医学的程度,"王思愚,吴一龙,杨学宁,区伟",2002,1,https://www.jebm.cn/cn/article/2002/1,https://www.jebm.cn/article/exportPdf?id=1072,10.3969/j.issn.1671-5144.2002.01.003
1073,2000年度国内值得一读的10篇肺癌文献,"吴一龙,杨学宁,王思愚,谷力加,陈明,区伟,杨浩贤",2002,1,https://www.jebm.cn/cn/article/2002/1,https://www.jebm.cn/article/exportPdf?id=1073,10.3969/j.issn.1671-5144.2002.01.004
1074,小儿腹泻病的管理医疗研究,"王清文,曾爱红,李建英,陈华丽,纪经智,秦莉莉",2002,1,https://www.jebm.cn/cn/article/2002/1,https://www.jebm.cn/article/exportPdf?id=1074,10.3969/j.issn.1671-5144.2002.01.005
