article_id,title,year,issue,volumn_page,pdf_url,doi
11669,第4期 封面和目录,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11669,
11664,中国和蒙古国棘球蚴病流行与防控及跨境传播风险,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11664,
11665,皮肤菌群 气味与疟疾传播,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11665,
11666,基于受试者工作特征曲线评价询检法用于带绦虫病的诊断价值,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11666,
11667,基于重组酶介导的等温核酸扩增技术及纳米孔测序鉴定疟原虫虫种方法的建立及初步评价,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11667,
11668,小鼠感染疟原虫后皮肤气味变化及对蚊虫吸引力的影响,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11668,
11653,2010—2023年我国发热伴血小板减少综合征流行特征分析,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11653,
11654,苏北地区蜱源性立克次氏体目细菌及相关新发病毒鉴定及种系进化特征,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11654,
11655,刚地弓形虫表面抗原相关序列蛋白SRS67与SRS20A基因克隆及生物信息学分析,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11655,
11656,2019—2023年贵州省土源性线虫病和华支睾吸虫病综合防治效果,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11656,
11657,2016—2023年成都市输入性疟疾病例流行病学特征,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11657,
11658,2016—2023年陕西省棘球蚴病网络报告病例流行病学特征,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11658,
11660,基于人工智能的显微成像识别系统在血吸虫虫卵检测中的应用效果,2025,1252,https://www.zgxfzz.com/CN/volumn/volumn_1252.shtml,https://www.zgxfzz.com/CN/PDF/11660,
