article_id,title,year,issue,volumn_page,pdf_url,doi
20130101,染料木黄酮对星形胶质细胞氧化损伤中Nrf2/ARE通路相关因子表达的调节作用,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130101?st=article_issue,
20130102,以ITSFn诱导法为基础的神经发育毒性评价模型的建立及其有效性研究,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130102?st=article_issue,
20130103,采用ICP-MS研究聚酯类食品包装材料中锑向食品模拟物的迁移规律,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130103?st=article_issue,
20130104,整合子介导的沙门菌耐药性水平播散机制的初步研究,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130104?st=article_issue,
20130105,牛初乳对子代雌鼠子宫结构及雌激素受体表达的影响,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130105?st=article_issue,
20130106,固相萃取-超高效液相色谱串联质谱法测定母乳中的游离态双酚A,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130106?st=article_issue,
20130107,茶叶中4种菊酯类农药的气相色谱分析方法,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130107?st=article_issue,
20130108,用于水产品中硝基呋喃类代谢物检测的胶体金快速检测试剂板的研制,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130108?st=article_issue,
20130109,HPLC和LC-IT-TOF测定“地沟油”中DBS方法的建立,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130109?st=article_issue,
20130110,高效液相色谱法测定肉制品中红色2G色素,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130110?st=article_issue,
20130111,超高效液相色谱法同时测定饮料中的17种食品添加剂,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130111?st=article_issue,
20130112,离子色谱法测定食品添加剂磷酸二氢钙中的阴离子,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130112?st=article_issue,
20130113,一起基于脉冲场凝胶电泳技术主动监测发现的韦太夫雷登沙门菌感染暴发调查,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130113?st=article_issue,
20130114,黄海海域鲐鱼感染异尖线虫三期幼虫初步调查,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130114?st=article_issue,
20130115,肉猪养殖和屠宰环节沙门菌污染状况监测分析,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130115?st=article_issue,
20130116,2006—2011年广州市禽畜肉中铅、镉污染状况分析,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130116?st=article_issue,
20130117,2008—2011年广东省熟肉制品中常见食源性致病菌污染状况分析,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130117?st=article_issue,
20130118,2010—2011年泰州市部分食品中甜蜜素检测,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130118?st=article_issue,
20130119,福建省疾控机构食品检验能力现状调查,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130119?st=article_issue,
20130120,2006—2011年广州市猪内脏铅、镉污染状况分析,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130120?st=article_issue,
20130121,欧盟塑料食品接触材料新法规浅析,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130121?st=article_issue,
20130122,国内外食品标签声称基本用语规范性法规标准体系介绍,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130122?st=article_issue,
20130123,食品安全风险交流中风险比较的应用及常见问题,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130123?st=article_issue,
20130124,氧自由基吸收能力分析法的发展和应用,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130124?st=article_issue,
20130125,膳食铝暴露评估研究现状,2013,1,https://www.zgspws.com/zgspwszz/article/issue/2013_25_1,https://www.zgspws.com/zgspwszz/article/pdf/20130125?st=article_issue,
20130201,重组人乳铁蛋白致敏性的初步研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130201?st=article_issue,
20130202,转Bt基因大米暴露对雄性子代生殖系统影响的研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130202?st=article_issue,
20130203,仿瓷餐具中两种聚合起始物迁移量的关联研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130203?st=article_issue,
20130204,邻苯二甲酸二异丁酯对小鼠主动回避行为及脑组织氧化应激的影响,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130204?st=article_issue,
20130205,椰毒假单胞菌酵米面亚种荧光标记扩增片段长度多态性分型方法的建立,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130205?st=article_issue,
20130206,青年女性膳食蛋白质需要量的研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130206?st=article_issue,
20130207,锶矿泉水对人血管内皮细胞的增殖和功能的影响,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130207?st=article_issue,
20130208,转sFat-1基因猪肉对小鼠血常规血生化及免疫指标的影响,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130208?st=article_issue,
20130209,两起副溶血性弧菌食物中毒血清学溯源结果分析,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130209?st=article_issue,
20130210,超高效液相色谱法同时测定包衣糖果中5种铝色淀,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130210?st=article_issue,
20130211,高效液相色谱荧光法检测海产品中苯并(a)芘及其代谢产物,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130211?st=article_issue,
20130212,超高效液相色谱法同时测定酱腌菜中的7种防腐剂与2种甜味剂,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130212?st=article_issue,
20130213,高效液相色谱法同时测定保健食品中红景天苷和腺苷,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130213?st=article_issue,
20130214,高效液相色谱-串联质谱测定蝙蝠蛾被毛孢菌丝体中的褪黑素含量,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130214?st=article_issue,
20130215,食品标签技术贸易壁垒调查研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130215?st=article_issue,
20130216,花生油中黄曲霉毒素B1检测能力验证研究,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130216?st=article_issue,
20130217,2008—2011年河南省保健食品铅、砷、汞污染状况分析,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130217?st=article_issue,
20130218,南宁市部分面制食品中铝含量调查,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130218?st=article_issue,
20130219,从“猪肉铅超标”事件谈微博舆情处置策略,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130219?st=article_issue,
20130220,韶关市2002—2011年植物性食物中毒流行特征分析,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130220?st=article_issue,
20130221,多位点可变数量串联重复序列分析在细菌分子分型中的应用,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130221?st=article_issue,
20130222,国内外急性胃肠炎和食源性疾病负担研究进展,2013,2,https://www.zgspws.com/zgspwszz/article/issue/2013_25_2,https://www.zgspws.com/zgspwszz/article/pdf/20130222?st=article_issue,
20130301,抗河豚毒素单克隆抗体联酶前纯化条件优化的研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130301?st=article_issue,
20130302,我国食源性蜡样芽孢杆菌毒力基因和药物敏感性研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130302?st=article_issue,
20130303,PCR-焦磷酸测序检测单核细胞增生李斯特氏菌研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130303?st=article_issue,
20130304,创伤弧菌16S-23S rDNA间区变形梯度凝胶电泳多态性分析,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130304?st=article_issue,
20130305,重组人α-乳清白蛋白潜在致敏性的生物信息学预测,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130305?st=article_issue,
20130306,BN大鼠经口致敏动物模型研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130306?st=article_issue,
20130307,不同途径和剂量环磷酰胺建立小鼠免疫抑制模型的对比研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130307?st=article_issue,
20130308,蜂胶黄酮及其功效成分对脂代谢的调节作用,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130308?st=article_issue,
20130309,化学保藏剂对离体中华枝睾吸虫囊蚴生命力的影响,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130309?st=article_issue,
20130310,实验室技术能力综合评价方法初步探讨,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130310?st=article_issue,
20130311,不同方法对大米中无机砷含量测定结果的影响,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130311?st=article_issue,
20130312,气相色谱-质谱法测定蔬菜中65种除草剂的残留量,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130312?st=article_issue,
20130313,测汞仪固体直接进样测定保健食品中总汞的方法研究及方法比较,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130313?st=article_issue,
20130314,阴离子交换固相萃取-超高效液相色谱-串联质谱法检测猪肌肉中13种喹诺酮类药物,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130314?st=article_issue,
20130315,高效液相色谱-质谱法测定酒中甜蜜素含量的研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130315?st=article_issue,
20130316,石墨炉原子吸收法快速测定血铅的研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130316?st=article_issue,
20130317,《婴幼儿谷类辅助食品》(GB 10769—2010)跟踪评估研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130317?st=article_issue,
20130318,烟台市市售散装酱腌菜中7种防腐剂含量状况调查,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130318?st=article_issue,
20130319,海蜇中铝限量标准探讨及安全食用建议,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130319?st=article_issue,
20130320,肉鸡饲养加工过程中沙门菌污染环节的探讨与分析,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130320?st=article_issue,
20130321,典型膳食来源亚硝酸钠暴露对我国人群健康风险的研究,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130321?st=article_issue,
20130322,食品安全舆情研判与处置的思考与实践,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130322?st=article_issue,
20130323,一起可疑食物中毒样品中克百威的检测分析,2013,3,https://www.zgspws.com/zgspwszz/article/issue/2013_25_3,https://www.zgspws.com/zgspwszz/article/pdf/20130323?st=article_issue,
