article_id,title,author,year,issue,volume,pdf_url
7430,搭建重症医学交流平台　忠实记录学科发展历程,邱海波,2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7430
7431,开创临床医学的未来：重症医学发展的十大趋势,"刘松桥, 陈辉, 邱海波",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7431
7432,中国病理生理学会危重病医学专业委员会：中国重症医学发展的引领者与亲历者,杜斌,2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7432
7433,抓住机遇，迎接挑战：中华医学会重症医学分会的责任与使命,"王瑶, 于凯江",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7433
7434,重症医学医师的家：中国医师协会重症医学医师分会,席修明,2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7434
7435,台湾地区重症医学的历史、现状和未来,"唐高骏, 吴清平",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7435
7436,重症医学临床思路的培养,"张宏民, 刘大为",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7436
7437,重症患者的心功能障碍：病理生理与治疗,"严静, 汪月奔",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7437
7438,急性呼吸窘迫综合征救治：需要遵循的十大原则,"杨毅, 邱海波",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7438
7439,重症感染：准确诊断是规范抗生素治疗的前提,杜斌,2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7439
7440,急性肾损伤：病理生理与治疗,"刘海涛, 于凯江",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7440
7441,重症颅脑损伤：病理生理学与治疗,周建新,2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7441
7442,休克治疗的理念与进展,"管向东, 聂垚",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7442
7443,重症医学研究：从实验室到临床,"张海波, 邱海波",2015,01,01,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7443
7445,重症医学　春天起航,邱海波,2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7445
7446,重症心脏（2014-2015）：我们关注的热点问题,于凯江,2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7446
7447,重症心脏与心脏机械辅助装置：现状与未来,"孙仁华, 刘景全",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7447
7448,ICU内应激性心肌病：其实并不少见,陈德昌,2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7448
7449,急性胃肠黏膜损伤：病理生理与治疗,许媛,2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7449
7450,弥漫性血管内凝血：病理生理与治疗,"朱然, 马晓春",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7450
7451,重症创伤：重症医学有不可替代的作用,"康焰, 唐之韵",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7451
7452,改善脓毒症治疗指南依从性：影响因素与应对措施,"潘纯, 邱海波",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7452
7453,《中国严重脓毒症/脓毒性休克治疗指南》：如何看待早期目标导向治疗,"童洪杰, 胡才宝, 吕晓春, 蔡国龙",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7453
7454,《中国严重脓毒症/脓毒性休克治疗指南》背景介绍,"蔡国龙, 严静",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7454
7455,重症医学：华东地区现状调查（2015年第三次ICU普查）,"王春亭, 陈曼, 于凯江, 张琳琳, 邱海波, 杨毅, 管向东, 诸杜明, 曹同瓦, 陈德昌, 孙仁华, 严静, 于荣国, 林建东, 刘宝, 何先弟, 钱克俭, 中华医学会重症医学分会",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7455
7456,跨肺压法设置呼气末正压通气对急性呼吸窘迫综合征模型猪肺保护作用的研究,"张敏, 颜培夏, 吴晓燕, 郑瑞强",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7456
7457,静脉-静脉体外膜氧合与静脉-动脉体外膜氧合的应用时机：如何把握,"王毅, 潘鹏飞, 于湘友",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7457
7458,被动抬腿试验在容量复苏管理中的价值,"付江泉, 王迪芬",2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7458
7444,1972年西藏阿里的故事（连载一）,陈德昌,2016,01,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7444
7459,感染性心肌病的研究进展,"卢年芳, 席修明",2016,02,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7459
7460,全身性感染诱导心脏舒张功能障碍的探讨,"韩建伟, 马朋林",2016,02,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7460
7461,回顾历史，试看今日和明朝：中国病理生理学会危重病医学分会成立20周年纪念,陈德昌,2016,03,02,https://icu.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=7461
