article_id,title,author,year,issue,volume,pdf_url
201611001,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611001&year_id=2016&quarter_id=11&falg=1
201611002,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611002&year_id=2016&quarter_id=11&falg=1
201611003,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611003&year_id=2016&quarter_id=11&falg=1
201611004,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611004&year_id=2016&quarter_id=11&falg=1
201611005,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611005&year_id=2016&quarter_id=11&falg=1
201611006,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611006&year_id=2016&quarter_id=11&falg=1
201611007,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611007&year_id=2016&quarter_id=11&falg=1
201611008,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611008&year_id=2016&quarter_id=11&falg=1
201611009,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611009&year_id=2016&quarter_id=11&falg=1
201611010,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611010&year_id=2016&quarter_id=11&falg=1
201611011,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611011&year_id=2016&quarter_id=11&falg=1
201611012,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611012&year_id=2016&quarter_id=11&falg=1
201611013,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611013&year_id=2016&quarter_id=11&falg=1
201611014,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611014&year_id=2016&quarter_id=11&falg=1
201611015,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611015&year_id=2016&quarter_id=11&falg=1
201611016,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611016&year_id=2016&quarter_id=11&falg=1
201611017,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611017&year_id=2016&quarter_id=11&falg=1
201611018,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611018&year_id=2016&quarter_id=11&falg=1
201611019,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611019&year_id=2016&quarter_id=11&falg=1
201611020,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611020&year_id=2016&quarter_id=11&falg=1
201611021,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611021&year_id=2016&quarter_id=11&falg=1
201611022,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611022&year_id=2016&quarter_id=11&falg=1
201611023,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611023&year_id=2016&quarter_id=11&falg=1
201611024,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611024&year_id=2016&quarter_id=11&falg=1
201611025,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611025&year_id=2016&quarter_id=11&falg=1
201611026,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611026&year_id=2016&quarter_id=11&falg=1
201611027,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611027&year_id=2016&quarter_id=11&falg=1
201611028,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611028&year_id=2016&quarter_id=11&falg=1
201611029,摘要,],2016,11,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201611029&year_id=2016&quarter_id=11&falg=1
20161201,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161201&year_id=2016&quarter_id=12&falg=1
20161202,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161202&year_id=2016&quarter_id=12&falg=1
20161203,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161203&year_id=2016&quarter_id=12&falg=1
20161204,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161204&year_id=2016&quarter_id=12&falg=1
20161205,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161205&year_id=2016&quarter_id=12&falg=1
20161206,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161206&year_id=2016&quarter_id=12&falg=1
20161207,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161207&year_id=2016&quarter_id=12&falg=1
20161208,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161208&year_id=2016&quarter_id=12&falg=1
20161209,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161209&year_id=2016&quarter_id=12&falg=1
20161210,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161210&year_id=2016&quarter_id=12&falg=1
20161211,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161211&year_id=2016&quarter_id=12&falg=1
20161212,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161212&year_id=2016&quarter_id=12&falg=1
20161213,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161213&year_id=2016&quarter_id=12&falg=1
20161214,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161214&year_id=2016&quarter_id=12&falg=1
20161215,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161215&year_id=2016&quarter_id=12&falg=1
20161216,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161216&year_id=2016&quarter_id=12&falg=1
20161217,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161217&year_id=2016&quarter_id=12&falg=1
20161218,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161218&year_id=2016&quarter_id=12&falg=1
20161219,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161219&year_id=2016&quarter_id=12&falg=1
20161220,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161220&year_id=2016&quarter_id=12&falg=1
20161221,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161221&year_id=2016&quarter_id=12&falg=1
20161222,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161222&year_id=2016&quarter_id=12&falg=1
20161223,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161223&year_id=2016&quarter_id=12&falg=1
20161224,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161224&year_id=2016&quarter_id=12&falg=1
20161225,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161225&year_id=2016&quarter_id=12&falg=1
20161226,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161226&year_id=2016&quarter_id=12&falg=1
20161227,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161227&year_id=2016&quarter_id=12&falg=1
20161228,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161228&year_id=2016&quarter_id=12&falg=1
20161229,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161229&year_id=2016&quarter_id=12&falg=1
20161230,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161230&year_id=2016&quarter_id=12&falg=1
20161231,摘要,],2016,12,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=20161231&year_id=2016&quarter_id=12&falg=1
201701001,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701001&year_id=2017&quarter_id=1&falg=1
201701002,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701002&year_id=2017&quarter_id=1&falg=1
201701003,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701003&year_id=2017&quarter_id=1&falg=1
201701004,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701004&year_id=2017&quarter_id=1&falg=1
201701005,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701005&year_id=2017&quarter_id=1&falg=1
201701006,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701006&year_id=2017&quarter_id=1&falg=1
201701007,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701007&year_id=2017&quarter_id=1&falg=1
201701008,摘要,],2017,1,未知,http://www.lcmzxzz.com/ch/reader/create_pdf.aspx?file_no=201701008&year_id=2017&quarter_id=1&falg=1
