article_id,title,year,issue,volumn_page,pdf_url
3096,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3096
3097,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3097
3098,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3098
3099,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3099
3100,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3100
3101,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3101
3102,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3102
3103,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3103
3104,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3104
3105,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3105
3106,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3106
3107,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3107
3108,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3108
3109,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3109
3110,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3110
3111,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3111
3112,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3112
3113,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3113
3114,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3114
3115,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3115
3116,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3116
3117,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3117
3118,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3118
3119,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3119
3120,PDF,2012,1414,https://www.hxkqyxzz.net/CN/volumn/volumn_1414.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=3120
841,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=841
840,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=840
839,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=839
838,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=838
837,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=837
836,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=836
835,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=835
834,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=834
833,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=833
832,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=832
831,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=831
830,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=830
829,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=829
828,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=828
827,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=827
826,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=826
825,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=825
824,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=824
823,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=823
822,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=822
821,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=821
820,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=820
819,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=819
818,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=818
817,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=817
816,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=816
815,PDF,2007,1447,https://www.hxkqyxzz.net/CN/volumn/volumn_1447.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=815
1894,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1894
1893,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1893
1892,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1892
1891,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1891
1890,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1890
1889,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1889
1888,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1888
1887,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1887
1886,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1886
1885,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1885
1884,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1884
1883,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1883
1882,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1882
1881,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1881
1880,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1880
1879,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1879
1878,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1878
1877,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1877
1876,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1876
1875,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1875
1874,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1874
1873,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1873
1872,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1872
1871,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1871
1870,PDF,2001,1375,https://www.hxkqyxzz.net/CN/volumn/volumn_1375.shtml,https://www.hxkqyxzz.net/CN/article/downloadArticleFile.do?attachType=PDF&id=1870
