article_id,title,author,year,issue,volume,pdf_url
35727,创伤医学发展的思路,王正国,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35727
35728,中国颅脑创伤外科学的进步与不足,江基尧,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35728
35729,大鼠中度液压颅脑损伤后氧化应激反应实验研究,"林恒州, 张猛, 陈保东, 黄贤键, 张秋生, 纪涛, 何毅, 李维平",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35729
35730,缺氧预处理对创伤性脑损伤大鼠缺氧诱导因子-1α、葡萄糖转运体3型及神经元核蛋白表达的影响,"武孝刚, 刘家传, 杨艳艳, 王金标, 张星, 王春琳, 周治民",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35730
35731,2003至2012年间767例自发性脑出血患者的流行病学分析,"刘文鹏, 郑冬, 黄家明, 闫如意, 方伟武, 崔绍杰, 杨志峰, 黄豪",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35731
35732,亚低温对脑出血患者血清中谷氨酸水平影响的临床研究,"王立夫, 刘金宝, 段睿竹, 尹航, 赵钊, 李建华, 赵晶, 傅露",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35732
35733,应用CT影像数据化评估重型颅脑损伤去骨瓣减压术预后影响因素,"李培建, 樊娟, 张洪钿, 汤浩, 徐如祥",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35733
35734,Targeted inhibition of frizzled- 2 significantly attenuates Wnt5a/Ca2+mediated intracellular calcium accumulation signaling after traumatic brain injury,"Niu Lijun, Zhang Peng, Wu Cuiying, Xu Ruxiang",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35734
35735,外伤后继发ⅡA型局灶性皮质发育障碍一例,"刘仕勇, 杨辉",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35735
35736,急性期颅脑创伤的磁共振检查,"方文华, 林章雅, 康德智",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35736
35737,基质金属蛋白酶类在颅脑损伤中的作用机制,"黄志纯, 田新华",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35737
35738,创伤性脑损伤后标志物的研究进展,丁涟沭,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35738
35739,重型颅脑损伤治疗方法的研究进展,黄纯真,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35739
35740,中枢神经损伤后轴突变性的研究进展,王振宇,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35740
35741,膜联蛋白1在神经保护中作用的研究进展,"陈周青, 王中, 陈罡",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35741
17544,硬膜下血肿清除术手术操作要点,"李兵, 胡世颉, 李三中, 费舟",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17544
17545,3D打印技术在生物医学领域的应用,徐弢,2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17545
35742,中国颅脑创伤外科手术指南,"中国医师协会神经外科医师分会, 中国神经创伤专家委员会",2015,01,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35742
35750,关于创伤急救的几个问题,钟世镇,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35750
35751,重视显微外科在创伤性脑损伤救治中的应用,"王守森, 陈伟强",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35751
35752,颅脑创伤去骨瓣减压术中国专家共识,中华神经外科学会神经创伤专业组,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35752
35753,吉林省颅脑创伤住院患者的流行病学研究,"李日, 赵景伟, 栾永昕, 付双林, 王海峰",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35753
35754,经脐静脉侧脑室门静脉分流治疗脑室腹腔分流失败后的脑积水,"刘家传, 王金标, 张永明, 张星, 杨艳艳, 马涛, 周治民, 疏龙飞",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35754
35755,持续颅内压监测在额叶挫裂伤患者治疗中的作用,"孟庆虎, 孟华, 丁璇, 姜军, 曲春城",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35755
35756,移动式床旁CT颅脑扫描临床应用分析,"张志强, 张强, 魏群, 陈立华, 李飞, 刘丽娟, 徐如祥",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35756
35757,股骨髁上闭合性骨折合并坐骨神经损伤的治疗,"王文, 李秉胜, 刘立峰, 张永先, 王平山, 曹学成",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35757
35758,创伤性脑损伤后大鼠脑线粒体功能的变化,"王娟, 程岗, 王亚明, 方丹东, 李志超, 张剑宁",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35758
35759,激活低密度脂蛋白受体相关蛋白-1依赖的细胞信号通路可促进轴突生长及神经损伤修复,"李超, 欧阳佳, 朱军",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35759
35760,脑出血动物模型研究进展,"段晓春, 王中, 陈罡",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35760
35761,高血压脑出血的转化医学研究进展,"张洪钿, 徐如祥",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35761
35762,高血压脑出血微创血肿穿刺引流治疗进展,钱东翔,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35762
35763,神经外科重症监护病房中发热和感染的诊治进展,冯东侠,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35763
35764,脑深部电刺激对植物人促醒治疗的研究进展,"刘震洋, 杨艺, 栾国明",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35764
35765,颅脑创伤诊治中几个问题讨论,张子屏,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35765
17546,脑机接口技术在意识障碍领域应用的前景展望,李远清,2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17546
17547,新生儿硬膜外血肿钻孔引流术,"卢洪流, 何子骏, 杨常栓",2015,02,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17547
35778,脑损伤后认知障碍及神经生长因子的脑保护作用,付小兵,2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35778
35779,早期高压氧治疗对重型颅脑损伤患者术后神经功能的影响,"疏龙飞, 郑彩芬, 王金标, 张永明, 张星, 王春琳, 杨艳艳, 马涛, 杨小兰, 刘家传",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35779
35780,计算机塑形钛网颅骨缺损修补术治疗额眶骨纤维异常增殖症的临床疗效,"邸霞, 赵彦, 曹玮玮, 王刚, 伦鹏",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35780
35781,脑脊液鼻漏的开颅手术经验总结,"王革生, 高鲜红, 李智, 吕刚",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35781
35782,应用双微导管技术治疗颅内宽颈动脉瘤,"张国良, 李双萍, 李强, 张文燕",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35782
35783,22例肥胖脑积水患者的脑室腹腔分流临床特点及其分析,"刘磊, 王光明, 李文臣, 韩彦武, 付双林",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35783
35784,控制性阶梯式颅内减压手术治疗重型颅脑创伤疗效观察,"刘涛, 法焕卿",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35784
35785,脑梗死患者同侧颈动脉颅外段狭窄的血管内治疗,"丁晓东, 孙鹏, 张勇, 赵彦, 陈晓东",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35785
35786,拉莫三嗪对小鼠脊髓背侧半横断损伤的保护作用,"付强, 王兆涛, 张茂营, 徐如祥",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35786
35787,缺氧预处理对颅脑外伤大鼠皮层TrxR2、CHOP表达及神经元细胞超微结构改变的影响,"刘光杰, 刘家传, 王金标, 杨艳艳, 张星, 王春琳, 汤宏, 徐燊",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35787
35788,神经干细胞与创伤性颅脑损伤后的神经修复,"高亮, 章小清",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35788
35789,高迁移率族蛋白B1与脑损伤研究进展,"孙恺, 王翀",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35789
35790,脊髓室管膜细胞再生修复的潜力和其他相关细胞靶向治疗策略,"魏子淳, 王宇, 徐熙萌, 吴畏, 饶晨旭, 谭会兵",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35790
35791,颅脑损伤并发精神症状的综合治疗,"周青, 汤可, 谢金娟",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35791
35792,中枢神经系统成人起病噬血细胞综合征一例报道并文献复习,"杨艺, 何江弘, 闫秀伶, 高天智, 党圆圆, 徐如祥",2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35792
17548,亚低温治疗神经系统疾病的历史及现状,周良辅,2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17548
17549,经纵裂-胼胝体入路治疗丘脑出血,张洪钿,2015,03,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17549
35793,意识障碍病：神经外科的机遇和挑战,赵继宗,2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35793
35794,神经外科术后持续颅内压监测的临床应用,"惠培泉, 王增武, 秦时强, 宋磊, 曲秉坤, 王毅, 李金磊, 解昆明",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35794
35795,硫辛酸注射液联合二甲双胍缓释片对糖尿病周围神经病变的影响,靳宏举,2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35795
35796,颞肌外与颞肌下颅骨修补方法早期并发症的比较,"江耿思, 修俊刚, 王振宁, 陈桂增",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35796
35797,探讨重型颅脑创伤去骨瓣减压术后脑积水的治疗方案,"葛云飞, 胡群亮, 蒋显峰, 高培龙, 张民, 令狐海瑞, 王伟, 薄寅, 周星, 张赛",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35797
35798,动态脑电监测对急危重症脑血管病预后评估的价值,"曾静, 汪峰, 刘星辰, 王本国, 张志强, 吴宗艺, 王寅",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35798
35799,强化胰岛素疗法对颅脑外伤应激性高血糖患者的疗效分析,"严杰, 张义鹏, 李洪, 冯宝海, 杨建军, 王桂水",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35799
35800,不同穿刺点行子宫内电转对小鼠胚胎皮层发育的影响,"张鹏, 吴翠莹, 陶庆霞, 牛力军, 陈文锦, 刘宁, 徐如祥",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35800
35801,缺氧预处理对颅脑损伤大鼠皮层Nrf2及HO-1表达变化的影响,"疏龙飞, 刘家传, 王金标, 张永明, 张星, 杨艳艳, 马涛, 孙文江, 卓健伟",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35801
35802,神经超兴奋性与阿尔茨海默病,"张茂营, 贾伟强, 马全红, 徐如祥",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35802
35803,人β-分泌酶与阿尔茨海默病,"邓青山, 马全红, 徐如祥",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35803
35804,丘脑底核高频深部脑刺激治疗帕金森病的机制,"潘琪, 徐如祥, 张旺明",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35804
35805,意识障碍影像学诊断技术的研究进展,"刘震, 杨艺, 何江弘, 徐如祥",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35805
35806,替加环素治疗泛耐药鲍曼不动杆菌致颅内感染两例,"宋昭, 徐永革, 夏小雨, 王洪正",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=35806
17550,神经重症医学的发展与未来,周定标,2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17550
17551,脊髓电刺激治疗意识障碍,"夏小雨, 杨艺, 何江弘",2015,04,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=17551
11581,中国精准医学发展的战略需求和重点任务,詹启敏,2015,05,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=11581
11582,血压水平与高血压脑卒中发病风险的关系研究,"纵振坤, 庞慧, 韩冰, 付强",2015,05,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=11582
11583,双骨窗开颅术治疗骑跨上矢状窦硬膜外血肿的临床研究,"陈锷峰, 骆明, 钱辉, 顾志伟",2015,05,01,https://zhsjcswkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=11583
