article_id,title,year,issue,volumn_page,pdf_url,doi
8,急性和慢性髓性白血病细胞中可变剪接事件的识别,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/8,
28,高危生物污染环境下正压生物防护服使用风险研究的现状、问题及启示,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/28,
34,鼠疫耶尔森氏菌201株和201∆pCD1株蛋白表达谱比较研究,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/34,
37,PM2.5通过活化NF-қB途径诱导支气管上皮细胞中VEGF表达,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/37,
44,xCT调节乳腺癌细胞转移的作用机制研究,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/44,
48,整合因子复合体的研究进展,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/48,
54,2005-2013年中国麻疹流行病学分析,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/54,
58,IKKa通过调控p38K活化介导紫外线诱导的p53磷酸化修饰反应,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/58,
61,埃博拉病毒生物学特性研究,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/61,
63,可选择性多聚腺苷酸化的生物学功能,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/63,
71,咪达唑仑经鼻给药在最大电休克发作及戊四唑惊厥模型的抗惊作用,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/71,
80,过氧化氢诱导间充质干细胞衰老模型的建立,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/80,
86,乳腺癌前哨淋巴结术中快速检测新方法： RT-LAMP与GeneSearch技术的对比研究,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/86,
88,复杂随机抽样数据的多重线性回归分析方法及其应用,2015,5,https://jsyx.magtechjournal.com/CN/volumn/volumn_10.shtml,https://jsyx.magtechjournal.com/CN/PDF/88,
1588,某部装备长时作业物理环境及军人睡眠节律调查分析,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.001,https://doi.org/10.7644/j.issn.1674-9960.2023.11.001
1589,北方荒漠地区军事训练人员营养调查与评价,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.002,https://doi.org/10.7644/j.issn.1674-9960.2023.11.002
1590,美军创伤后应激障碍研究进展分析,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.003,https://doi.org/10.7644/j.issn.1674-9960.2023.11.003
1591,基于开放式搜索的有机磷化合物与人血清白蛋白加合物结构与位点鉴定方法研究,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.004,https://doi.org/10.7644/j.issn.1674-9960.2023.11.004
1592,基于多重PCR的呼吸道病毒纳米孔测序快速检测的方法学研究,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.005,https://doi.org/10.7644/j.issn.1674-9960.2023.11.005
1593,一种流感病毒多宿主传播的量化研究方法,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.006,https://doi.org/10.7644/j.issn.1674-9960.2023.11.006
1594,基于甘草次酸的脂质纳米粒可高效递送mRNA,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.007,https://doi.org/10.7644/j.issn.1674-9960.2023.11.007
1595,西北中海拔地区卒中风险因素分析,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.008,https://doi.org/10.7644/j.issn.1674-9960.2023.11.008
1596,微血流成像技术对脾脏创伤诊断价值的实验研究,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.010,https://doi.org/10.7644/j.issn.1674-9960.2023.11.010
1597,基于组合赋权的生物技术人员不安全行为评估指标体系研究,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.011,https://doi.org/10.7644/j.issn.1674-9960.2023.11.011
1598,低氧预适应理念及军事医学应用展望,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.012,https://doi.org/10.7644/j.issn.1674-9960.2023.11.012
1599,SARS-CoV-2非结构蛋白16研究进展,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.013,https://doi.org/10.7644/j.issn.1674-9960.2023.11.013
1600,颅脑战创伤救治手术器械装载盒的设计及应用,2023,11,https://jsyx.magtechjournal.com/CN/volumn/volumn_100.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.11.014,https://doi.org/10.7644/j.issn.1674-9960.2023.11.014
1602,可穿戴运动监测技术发展态势知识图谱分析,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.001,https://doi.org/10.7644/j.issn.1674-9960.2023.12.001
1603,美军极端环境单兵卫勤防护装备创新发展分析及启示,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.002,https://doi.org/10.7644/j.issn.1674-9960.2023.12.002
1604,合成生物学的军事应用前景及美军布局分析,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.003,https://doi.org/10.7644/j.issn.1674-9960.2023.12.003
1605,偏二甲肼推进剂致眼急性损伤的实验研究,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.004,https://doi.org/10.7644/j.issn.1674-9960.2023.12.004
1606,B型肉毒毒素轻链荧光表达细胞模型的构建及应用,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.005,https://doi.org/10.7644/j.issn.1674-9960.2023.12.005
1607,基于内参辅助的新型冠状病毒荧光免疫层析方法,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.006,https://doi.org/10.7644/j.issn.1674-9960.2023.12.006
1608,阅读兴趣与理解难易的眼动行为特征分析,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.007,https://doi.org/10.7644/j.issn.1674-9960.2023.12.007
1609,院前外用止血敷料的系统性评价,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.008,https://doi.org/10.7644/j.issn.1674-9960.2023.12.008
1610,基于Hough变换圆检测的颅脑穿刺靶标信息提取算法对比研究,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.009,https://doi.org/10.7644/j.issn.1674-9960.2023.12.009
1611,41例套细胞淋巴瘤患者临床特点及预后因素分析,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.010,https://doi.org/10.7644/j.issn.1674-9960.2023.12.010
1612,军事人员睡眠障碍研究进展,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.011,https://doi.org/10.7644/j.issn.1674-9960.2023.12.011
1613,HK2在肿瘤进展及产生耐药机制中的作用研究进展,2023,12,https://jsyx.magtechjournal.com/CN/volumn/volumn_101.shtml,https://jsyx.magtechjournal.com/CN/PDF/10.7644/j.issn.1674-9960.2023.12.012,https://doi.org/10.7644/j.issn.1674-9960.2023.12.012
