article_id,title,year,issue,volumn_page,pdf_url,doi
425,IL27p28基因启动子区域-964A＞G位点多态性与中国汉族人群支气管哮喘的相关性,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=425,
419,机械通气对大鼠肺组织中CC10表达的影响,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=419,
421,人胰液蛋白2D图谱的建立,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=421,
426,丙戊酸对卵巢癌裸鼠移植瘤血管形成的影响,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=426,
427,CD28单克隆抗体对病毒性心肌炎小鼠的治疗作用,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=427,
428,MMP-9/TIMP-1在大鼠弥漫性脑损伤后早期的表达及意义,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=428,
429,高血压患者心肌声学密度与基质金属蛋白酶9及组织抑制因子1的关系,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=429,
432,以环肺静脉消融为基础分步消融治疗心房颤动,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=432,
422,先天性室间隔缺损对患儿心理行为的影响,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=422,
431,内源性激活素A水平与新生儿窒息及其预后的关系,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=431,
430,2型糖尿病患者t-PA、PAI-1水平及胰激肽原酶治疗后的变化,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=430,
434,经支气管镜针吸活检在纵隔疾病诊断中的价值,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=434,
435,原发中叶肺癌的临床特点与手术治疗,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=435,
436,口服益生菌对早产儿消化道及免疫功能的影响,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=436,
423,植骨在髋臼骨缺损人工全髋关节置换中的应用,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=423,
438,高分辨CT正常内耳解剖结构的测量研究,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=438,
433,腹膜透析患者残余肾功能下降与营养不良的关系,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=433,
439,脑CT静脉造影扫描时相及重建层厚的选择,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=439,
441,SLE患者雌激素受体α基因多态性与Th1/Th2细胞因子漂移的相关性,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=441,
437,成人癫痫患者的生活质量及其影响因素,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=437,
442,Soluble endoglin和sFlt-1在子痫前期患者血清中的表达,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=442,
444,应用In-Ovation自锁托槽系统排齐和整平牙列过程中上颌牙槽弓及牙弓的变化,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=444,
440,济南地区学龄儿童睡眠呼吸障碍流行病学调查,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=440,
424,“Monmonier′s algorithm”计算几何学方法在识别自然疫源性疾病空间结构异质性界限中的应用,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=424,
443,高效液相色谱-质谱法测定人血浆中甘草次酸浓度及人体药代动力学研究,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=443,
445,尿崩症致肾积水、尿潴留2例,2008,10,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_10.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=445,
2891,心肌梗死后Neurturin动态表达与心脏迷走神经重构的相关性,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2891,
2896,海风藤提取物对Aβ寡聚体激活的小胶质细胞释放炎性因子的抑制作用,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2896,
2897,海风藤提取物对激活的小胶质细胞IL-1β和TNF-α表达的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2897,
2892,尾加压素Ⅱ对大鼠肺动脉平滑肌细胞胶原合成的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2892,
2893,EGFR和HER-3在人肺腺癌细胞及培美曲塞二钠耐药细胞中的表达差异,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2893,
2889,Tet-on系统诱导COX1基因在小鼠前脂肪细胞3T3-L1中的表达,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2889,
2898,健脾益肾、活血化瘀中药复方对高糖刺激下肾小球系膜细胞增殖的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2898,
2901,分泌表达肾癌抑制融合肽的重组腺伴随病毒对肾癌移植瘤的疗效,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2901,
2890,阻断EGFR和mTOR信号通路对C6胶质瘤及其干细胞的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2890,
2902,熊去氧胆酸对大鼠肝癌发生的抑制作用及机制,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2902,
2894,猪脱细胞基质矿化支架材料的生物相容性及降解特性,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2894,
2895,慢病毒载体靶向携带survivin-siRNA对恶性黑色素瘤A375细胞的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2895,
2903,未折叠蛋白反应在严重烧伤大鼠淋巴液诱导肺内皮细胞凋亡中的作用,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2903,
2904,Ang (1-7)及培哚普利对糖尿病视网膜TGF-β1表达的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2904,
2899,纯母乳喂养对妊娠期糖尿病患者产后糖脂代谢和体成分的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2899,
2900,阿卡波糖对2型糖尿病患者血清nesfatin-1水平及糖脂代谢的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2900,
2906,老年慢性卒中后肺炎的临床特征及预后因素,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2906,
2907,伴13号染色体缺失的多发性骨髓瘤患者CD138+细胞差异表达miRNAs的筛选,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2907,
2908,肿瘤坏死因子α诱导蛋白8对胃癌细胞转移能力的影响,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2908,
2909,肝细胞癌患者癌组织中RASSF1A和WIF-1基因甲基化的临床意义,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2909,
2910,乙肝病毒感染不同阶段血清HBsAg定量值及其与HBV DNA水平和年龄的相关性,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2910,
2911,CD36单核苷酸多态性与老年动脉粥样硬化性脑梗死的相关性,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2911,
2912,尿激酶3′-UTR 基因多态性与特发性草酸钙结石易感性的关系,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2912,
2913,基于信息-动机-行为技巧模型的女性性工作者艾滋病高危行为研究,2013,100,http://yxbwk.njournal.sdu.edu.cn/CN/volumn/volumn_100.shtml,http://yxbwk.njournal.sdu.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2913,
